date,age_group,n_inpatient,n_ed,n_outpatient,pm25,no2,so2,dow,month,year,is_holiday,date_resolution
2022-01-23,18-44,56,313,464,14.471296444444443,20.500000000000004,1.2739581666666666,6,1,2022,0,daily
2022-01-23,45-64,95,297,500,14.471296444444443,20.500000000000004,1.2739581666666666,6,1,2022,0,daily
2022-01-23,65-74,75,174,343,14.471296444444443,20.500000000000004,1.2739581666666666,6,1,2022,0,daily
2022-01-23,75+,87,147,277,14.471296444444443,20.500000000000004,1.2739581666666666,6,1,2022,0,daily
2022-01-24,0-17,32,170,210,17.97500016,21.813580037037035,0.8252749120879121,0,1,2022,0,daily
2022-01-24,18-44,71,400,586,17.97500016,21.813580037037035,0.8252749120879121,0,1,2022,0,daily
2022-01-24,45-64,117,393,739,17.97500016,21.813580037037035,0.8252749120879121,0,1,2022,0,daily
2022-01-24,65-74,99,303,472,17.97500016,21.813580037037035,0.8252749120879121,0,1,2022,0,daily
2022-01-24,75+,147,204,356,17.97500016,21.813580037037035,0.8252749120879121,0,1,2022,0,daily
2022-01-25,0-17,28,192,247,18.08100016,21.1989585,1.116854011235955,1,1,2022,0,daily
2022-01-25,18-44,91,401,590,18.08100016,21.1989585,1.116854011235955,1,1,2022,0,daily
2022-01-25,45-64,129,378,680,18.08100016,21.1989585,1.116854011235955,1,1,2022,0,daily
2022-01-25,65-74,114,265,462,18.08100016,21.1989585,1.116854011235955,1,1,2022,0,daily
2022-01-25,75+,136,209,352,18.08100016,21.1989585,1.116854011235955,1,1,2022,0,daily
2022-01-26,0-17,21,146,228,4.773584981132076,14.65494521978022,1.0843748333333332,2,1,2022,0,daily
2022-01-26,18-44,68,408,610,4.773584981132076,14.65494521978022,1.0843748333333332,2,1,2022,0,daily
2022-01-26,45-64,123,394,734,4.773584981132076,14.65494521978022,1.0843748333333332,2,1,2022,0,daily
2022-01-26,65-74,117,238,501,4.773584981132076,14.65494521978022,1.0843748333333332,2,1,2022,0,daily
2022-01-26,75+,132,206,316,4.773584981132076,14.65494521978022,1.0843748333333332,2,1,2022,0,daily
2022-01-27,0-17,31,146,247,6.438999839999999,22.439583499999998,0.8145833333333332,3,1,2022,0,daily
2022-01-27,18-44,67,399,609,6.438999839999999,22.439583499999998,0.8145833333333332,3,1,2022,0,daily
2022-01-27,45-64,149,373,685,6.438999839999999,22.439583499999998,0.8145833333333332,3,1,2022,0,daily
2022-01-27,65-74,106,272,431,6.438999839999999,22.439583499999998,0.8145833333333332,3,1,2022,0,daily
2022-01-27,75+,145,227,333,6.438999839999999,22.439583499999998,0.8145833333333332,3,1,2022,0,daily
2022-01-28,0-17,29,170,230,25.049999897959182,28.382417714285715,1.1416666666666666,4,1,2022,0,daily
2022-01-28,18-44,62,379,573,25.049999897959182,28.382417714285715,1.1416666666666666,4,1,2022,0,daily
2022-01-28,45-64,128,358,671,25.049999897959182,28.382417714285715,1.1416666666666666,4,1,2022,0,daily
2022-01-28,65-74,111,258,497,25.049999897959182,28.382417714285715,1.1416666666666666,4,1,2022,0,daily
2022-01-28,75+,134,212,351,25.049999897959182,28.382417714285715,1.1416666666666666,4,1,2022,0,daily
2022-01-29,0-17,25,157,216,8.279439476635513,11.259375,0.9197919166666667,5,1,2022,0,daily
2022-01-29,18-44,62,312,490,8.279439476635513,11.259375,0.9197919166666667,5,1,2022,0,daily
2022-01-29,45-64,102,285,619,8.279439476635513,11.259375,0.9197919166666667,5,1,2022,0,daily
2022-01-29,65-74,89,199,381,8.279439476635513,11.259375,0.9197919166666667,5,1,2022,0,daily
2022-01-29,75+,121,177,314,8.279439476635513,11.259375,0.9197919166666667,5,1,2022,0,daily
2022-01-30,0-17,23,120,210,6.214000240000001,16.3166665,1.0427084166666667,6,1,2022,0,daily
2022-01-30,18-44,69,318,437,6.214000240000001,16.3166665,1.0427084166666667,6,1,2022,0,daily
2022-01-30,45-64,112,291,584,6.214000240000001,16.3166665,1.0427084166666667,6,1,2022,0,daily
2022-01-30,65-74,81,201,363,6.214000240000001,16.3166665,1.0427084166666667,6,1,2022,0,daily
2022-01-30,75+,103,170,251,6.214000240000001,16.3166665,1.0427084166666667,6,1,2022,0,daily
2022-01-31,0-17,24,155,241,9.058000080000001,31.401369753424653,1.8604395494505497,0,1,2022,0,daily
2022-01-31,18-44,62,383,646,9.058000080000001,31.401369753424653,1.8604395494505497,0,1,2022,0,daily
2022-01-31,45-64,124,378,712,9.058000080000001,31.401369753424653,1.8604395494505497,0,1,2022,0,daily
2022-01-31,65-74,109,260,468,9.058000080000001,31.401369753424653,1.8604395494505497,0,1,2022,0,daily
2022-01-31,75+,154,205,327,9.058000080000001,31.401369753424653,1.8604395494505497,0,1,2022,0,daily
2022-02-01,0-17,35,177,236,11.386538384615385,30.710752677419354,1.1354165833333334,1,2,2022,0,daily
2022-02-01,18-44,69,370,574,11.386538384615385,30.710752677419354,1.1354165833333334,1,2,2022,0,daily
2022-02-01,45-64,150,454,732,11.386538384615385,30.710752677419354,1.1354165833333334,1,2,2022,0,daily
2022-02-01,65-74,97,238,487,11.386538384615385,30.710752677419354,1.1354165833333334,1,2,2022,0,daily
2022-02-01,75+,142,202,376,11.386538384615385,30.710752677419354,1.1354165833333334,1,2,2022,0,daily
2022-02-02,0-17,17,166,236,14.03700008,33.32187525,0.5087910879120879,2,2,2022,0,daily
2022-02-02,18-44,63,386,591,14.03700008,33.32187525,0.5087910879120879,2,2,2022,0,daily
2022-02-02,45-64,122,362,735,14.03700008,33.32187525,0.5087910879120879,2,2,2022,0,daily
2022-02-02,65-74,107,250,488,14.03700008,33.32187525,0.5087910879120879,2,2,2022,0,daily
2022-02-02,75+,123,208,364,14.03700008,33.32187525,0.5087910879120879,2,2,2022,0,daily
2022-02-03,0-17,24,171,223,10.79899984,34.753191468085106,0.38279583870967737,3,2,2022,0,daily
2022-02-03,18-44,82,345,580,10.79899984,34.753191468085106,0.38279583870967737,3,2,2022,0,daily
2022-02-03,45-64,147,352,687,10.79899984,34.753191468085106,0.38279583870967737,3,2,2022,0,daily
2022-02-03,65-74,95,236,465,10.79899984,34.753191468085106,0.38279583870967737,3,2,2022,0,daily
2022-02-03,75+,127,207,356,10.79899984,34.753191468085106,0.38279583870967737,3,2,2022,0,daily
2022-02-04,0-17,28,151,228,5.965740592592592,18.324467914893617,0.39166675,4,2,2022,0,daily
2022-02-04,18-44,72,372,597,5.965740592592592,18.324467914893617,0.39166675,4,2,2022,0,daily
2022-02-04,45-64,141,330,648,5.965740592592592,18.324467914893617,0.39166675,4,2,2022,0,daily
2022-02-04,65-74,104,252,500,5.965740592592592,18.324467914893617,0.39166675,4,2,2022,0,daily
2022-02-04,75+,126,193,335,5.965740592592592,18.324467914893617,0.39166675,4,2,2022,0,daily
2022-02-05,0-17,25,126,218,5.791000160000001,10.530851425531916,0.75416675,5,2,2022,0,daily
2022-02-05,18-44,65,299,508,5.791000160000001,10.530851425531916,0.75416675,5,2,2022,0,daily
2022-02-05,45-64,107,288,563,5.791000160000001,10.530851425531916,0.75416675,5,2,2022,0,daily
2022-02-05,65-74,95,222,399,5.791000160000001,10.530851425531916,0.75416675,5,2,2022,0,daily
2022-02-05,75+,92,140,304,5.791000160000001,10.530851425531916,0.75416675,5,2,2022,0,daily
2022-02-06,0-17,27,132,167,6.023,16.83125,0.4979165833333334,6,2,2022,0,daily
2022-02-06,18-44,56,308,457,6.023,16.83125,0.4979165833333334,6,2,2022,0,daily
2022-02-06,45-64,102,270,551,6.023,16.83125,0.4979165833333334,6,2,2022,0,daily
2022-02-06,65-74,79,213,387,6.023,16.83125,0.4979165833333334,6,2,2022,0,daily
2022-02-06,75+,86,168,273,6.023,16.83125,0.4979165833333334,6,2,2022,0,daily
2022-02-07,0-17,32,166,249,13.633962113207545,31.29895825,0.3340661208791209,0,2,2022,0,daily
2022-02-07,18-44,55,368,583,13.633962113207545,31.29895825,0.3340661208791209,0,2,2022,0,daily
2022-02-07,45-64,147,392,783,13.633962113207545,31.29895825,0.3340661208791209,0,2,2022,0,daily
2022-02-07,65-74,98,278,467,13.633962113207545,31.29895825,0.3340661208791209,0,2,2022,0,daily
2022-02-07,75+,119,181,333,13.633962113207545,31.29895825,0.3340661208791209,0,2,2022,0,daily
2022-02-08,0-17,22,162,261,13.17099984,20.327957096774192,0.5307690989010989,1,2,2022,0,daily
2022-02-08,18-44,71,373,605,13.17099984,20.327957096774192,0.5307690989010989,1,2,2022,0,daily
2022-02-08,45-64,127,387,652,13.17099984,20.327957096774192,0.5307690989010989,1,2,2022,0,daily
2022-02-08,65-74,100,231,459,13.17099984,20.327957096774192,0.5307690989010989,1,2,2022,0,daily
2022-02-08,75+,140,211,392,13.17099984,20.327957096774192,0.5307690989010989,1,2,2022,0,daily
2022-02-09,0-17,21,157,229,17.01799968,27.301098637362635,0.9197916666666667,2,2,2022,0,daily
2022-02-09,18-44,67,391,642,17.01799968,27.301098637362635,0.9197916666666667,2,2,2022,0,daily
2022-02-09,45-64,134,356,684,17.01799968,27.301098637362635,0.9197916666666667,2,2,2022,0,daily
2022-02-09,65-74,110,222,480,17.01799968,27.301098637362635,0.9197916666666667,2,2,2022,0,daily
2022-02-09,75+,126,225,352,17.01799968,27.301098637362635,0.9197916666666667,2,2,2022,0,daily
2022-02-10,0-17,27,149,237,10.857842960784312,27.594505604395607,0.6774191505376344,3,2,2022,0,daily
2022-02-10,18-44,78,390,576,10.857842960784312,27.594505604395607,0.6774191505376344,3,2,2022,0,daily
2022-02-10,45-64,145,349,639,10.857842960784312,27.594505604395607,0.6774191505376344,3,2,2022,0,daily
2022-02-10,65-74,105,249,459,10.857842960784312,27.594505604395607,0.6774191505376344,3,2,2022,0,daily
2022-02-10,75+,131,208,355,10.857842960784312,27.594505604395607,0.6774191505376344,3,2,2022,0,daily
2022-02-11,0-17,24,146,241,8.25899984,28.806024108433736,0.7500001666666667,4,2,2022,0,daily
2022-02-11,18-44,79,367,571,8.25899984,28.806024108433736,0.7500001666666667,4,2,2022,0,daily
2022-02-11,45-64,120,352,701,8.25899984,28.806024108433736,0.7500001666666667,4,2,2022,0,daily
2022-02-11,65-74,98,234,482,8.25899984,28.806024108433736,0.7500001666666667,4,2,2022,0,daily
2022-02-11,75+,153,194,328,8.25899984,28.806024108433736,0.7500001666666667,4,2,2022,0,daily
2022-02-12,0-17,21,122,196,7.4670000000000005,15.028125000000001,0.45208333333333334,5,2,2022,0,daily
2022-02-12,18-44,53,309,494,7.4670000000000005,15.028125000000001,0.45208333333333334,5,2,2022,0,daily
2022-02-12,45-64,120,296,619,7.4670000000000005,15.028125000000001,0.45208333333333334,5,2,2022,0,daily
2022-02-12,65-74,94,180,377,7.4670000000000005,15.028125000000001,0.45208333333333334,5,2,2022,0,daily
2022-02-12,75+,109,190,293,7.4670000000000005,15.028125000000001,0.45208333333333334,5,2,2022,0,daily
2022-02-13,0-17,29,113,202,6.89528316981132,10.433333500000002,0.26249999999999996,6,2,2022,0,daily
2022-02-13,18-44,58,290,519,6.89528316981132,10.433333500000002,0.26249999999999996,6,2,2022,0,daily
2022-02-13,45-64,104,256,525,6.89528316981132,10.433333500000002,0.26249999999999996,6,2,2022,0,daily
2022-02-13,65-74,71,182,354,6.89528316981132,10.433333500000002,0.26249999999999996,6,2,2022,0,daily
2022-02-13,75+,95,161,272,6.89528316981132,10.433333500000002,0.26249999999999996,6,2,2022,0,daily
2022-02-14,0-17,33,175,240,5.50700024,11.4052085,0.8141304347826087,0,2,2022,0,daily
2022-02-14,18-44,88,418,613,5.50700024,11.4052085,0.8141304347826087,0,2,2022,0,daily
2022-02-14,45-64,131,377,686,5.50700024,11.4052085,0.8141304347826087,0,2,2022,0,daily
2022-02-14,65-74,117,238,458,5.50700024,11.4052085,0.8141304347826087,0,2,2022,0,daily
2022-02-14,75+,132,178,341,5.50700024,11.4052085,0.8141304347826087,0,2,2022,0,daily
2022-02-15,0-17,28,148,223,6.8620000800000005,18.755319106382977,0.94791675,1,2,2022,0,daily
2022-02-15,18-44,73,398,605,6.8620000800000005,18.755319106382977,0.94791675,1,2,2022,0,daily
2022-02-15,45-64,143,380,747,6.8620000800000005,18.755319106382977,0.94791675,1,2,2022,0,daily
2022-02-15,65-74,118,242,492,6.8620000800000005,18.755319106382977,0.94791675,1,2,2022,0,daily
2022-02-15,75+,124,197,381,6.8620000800000005,18.755319106382977,0.94791675,1,2,2022,0,daily
2022-02-16,0-17,27,178,270,10.126851925925926,26.884782608695648,0.6817203118279569,2,2,2022,0,daily
2022-02-16,18-44,67,375,573,10.126851925925926,26.884782608695648,0.6817203118279569,2,2,2022,0,daily
2022-02-16,45-64,143,343,748,10.126851925925926,26.884782608695648,0.6817203118279569,2,2,2022,0,daily
2022-02-16,65-74,102,276,501,10.126851925925926,26.884782608695648,0.6817203118279569,2,2,2022,0,daily
2022-02-16,75+,122,201,347,10.126851925925926,26.884782608695648,0.6817203118279569,2,2,2022,0,daily
2022-02-17,0-17,24,166,235,7.9209998399999995,17.041666499999998,0.2802083333333334,3,2,2022,0,daily
2022-02-17,18-44,60,381,568,7.9209998399999995,17.041666499999998,0.2802083333333334,3,2,2022,0,daily
2022-02-17,45-64,143,369,681,7.9209998399999995,17.041666499999998,0.2802083333333334,3,2,2022,0,daily
2022-02-17,65-74,124,250,448,7.9209998399999995,17.041666499999998,0.2802083333333334,3,2,2022,0,daily
2022-02-17,75+,129,177,336,7.9209998399999995,17.041666499999998,0.2802083333333334,3,2,2022,0,daily
2022-02-18,0-17,31,155,220,4.70299984,8.659999733333333,0.39666675555555553,4,2,2022,0,daily
2022-02-18,18-44,60,379,543,4.70299984,8.659999733333333,0.39666675555555553,4,2,2022,0,daily
2022-02-18,45-64,141,362,649,4.70299984,8.659999733333333,0.39666675555555553,4,2,2022,0,daily
2022-02-18,65-74,101,240,422,4.70299984,8.659999733333333,0.39666675555555553,4,2,2022,0,daily
2022-02-18,75+,126,209,356,4.70299984,8.659999733333333,0.39666675555555553,4,2,2022,0,daily
2022-02-19,0-17,22,127,225,6.150943396226414,14.952127468085108,0.4447915,5,2,2022,0,daily
2022-02-19,18-44,57,334,476,6.150943396226414,14.952127468085108,0.4447915,5,2,2022,0,daily
2022-02-19,45-64,130,293,557,6.150943396226414,14.952127468085108,0.4447915,5,2,2022,0,daily
2022-02-19,65-74,65,208,409,6.150943396226414,14.952127468085108,0.4447915,5,2,2022,0,daily
2022-02-19,75+,119,167,271,6.150943396226414,14.952127468085108,0.4447915,5,2,2022,0,daily
2022-02-20,0-17,23,138,185,5.0720000800000005,11.549999999999999,0.5250000833333333,6,2,2022,0,daily
2022-02-20,18-44,62,299,445,5.0720000800000005,11.549999999999999,0.5250000833333333,6,2,2022,0,daily
2022-02-20,45-64,89,278,524,5.0720000800000005,11.549999999999999,0.5250000833333333,6,2,2022,0,daily
2022-02-20,65-74,90,223,359,5.0720000800000005,11.549999999999999,0.5250000833333333,6,2,2022,0,daily
2022-02-20,75+,100,154,260,5.0720000800000005,11.549999999999999,0.5250000833333333,6,2,2022,0,daily
2022-02-21,0-17,19,158,247,12.592000239999997,29.59479175,0.9531250833333331,0,2,2022,1,daily
2022-02-21,18-44,74,391,561,12.592000239999997,29.59479175,0.9531250833333331,0,2,2022,1,daily
2022-02-21,45-64,145,387,720,12.592000239999997,29.59479175,0.9531250833333331,0,2,2022,1,daily
2022-02-21,65-74,106,238,473,12.592000239999997,29.59479175,0.9531250833333331,0,2,2022,1,daily
2022-02-21,75+,133,211,357,12.592000239999997,29.59479175,0.9531250833333331,0,2,2022,1,daily
2022-02-22,0-17,26,163,272,16.230841046728973,25.691011280898877,0.31304321739130436,1,2,2022,0,daily
2022-02-22,18-44,70,370,625,16.230841046728973,25.691011280898877,0.31304321739130436,1,2,2022,0,daily
2022-02-22,45-64,134,368,756,16.230841046728973,25.691011280898877,0.31304321739130436,1,2,2022,0,daily
2022-02-22,65-74,121,257,490,16.230841046728973,25.691011280898877,0.31304321739130436,1,2,2022,0,daily
2022-02-22,75+,140,196,372,16.230841046728973,25.691011280898877,0.31304321739130436,1,2,2022,0,daily
2022-02-23,0-17,20,165,223,9.543999920000001,16.84111117777778,0.33749987500000006,2,2,2022,0,daily
2022-02-23,18-44,73,388,582,9.543999920000001,16.84111117777778,0.33749987500000006,2,2,2022,0,daily
